id,attribute,correct_val
819735,journal_title,Autonomic Neuroscience: Basic and Clinical
819735,jounral_abbreviation,Auton.Neurosc.Basic Clin.
819735,journal_issn,1566-0702
819735,article_jvolumn,146
819735,article_jissue,1
819735,article_jcreated_at,1/9/01
819735,article_pagination,22-25
819735,author_list,"\"{\"\"S. Vernino\"\""
21599,article_title,Challenges in deactivating a total artificial heart for a patient with capacity.
21599,article_language,eng
21599,journal_title,Chest
21599,jounral_abbreviation,Chest
21599,journal_issn,1931-3543
21599,article_jvolumn,145
21599,article_jissue,3
21599,article_jcreated_at,1/14/03
21599,article_pagination,625-31
21599,author_list,"\"{\"\"Erik E Suarez\"\""
980682,article_title,Readmissions after hospital discharge with acute exacerbation of COPD: are we missing something?
980682,article_language,""
980682,journal_title,Hospital practice (1995)
980682,jounral_abbreviation,""
980682,journal_issn,""
980682,article_jvolumn,42
980682,article_jissue,2
980682,article_jcreated_at,1/14/01
980682,article_pagination,58-69
980682,author_list,"\"{\"\"W. Sexauer\"\""
547657,article_title,Read with Me! Examining the Effects of a Community Volunteer Reading Program on Preschoolers' Literacy Skills
547657,article_language,""
547657,journal_title,ProQuest LLC
547657,jounral_abbreviation,""
547657,journal_issn,978-1-2673-2110-7
547657,article_jvolumn,0
547657,article_jissue,0
547657,article_jcreated_at,1/12/01
547657,article_pagination,""
547657,author_list,"\"{\"\"Cynthia J. Carson\"\"}\""
682676,article_title,Efficacy of continuation/maintenance electroconvulsive therapy for the prevention of recurrence of a major depressive episode in adults with unipolar depression: a systematic review.
682676,article_language,eng
682676,journal_title,The journal of ECT
682676,jounral_abbreviation,J ECT
682676,journal_issn,1533-4112
682676,article_jvolumn,30
682676,article_jissue,3
682676,article_jcreated_at,1/14/09
682676,article_pagination,195-202
682676,author_list,"\"{\"\"How Lee\"\""
820238,article_title,"Autonomic activity, pain, and perceived health in patients on sick leave due to stress-related illnesses"
820238,article_language,English
820238,journal_title,Integrative Physiological and Behavioral Science
820238,jounral_abbreviation,Integr. Physiol. Behav. Sci.
820238,journal_issn,1053881X (ISSN)
820238,article_jvolumn,40
820238,article_jissue,1
820238,article_jcreated_at,1/5/01
820238,article_pagination,16-Mar
820238,author_list,"\"{\"\"M. Heiden\"\""
82540,article_title,"Body mass index and socioeconomic status measured in adolescence, country of origin, and the incidence of gastroesophageal adenocarcinoma in a cohort of 1 million men."
82540,article_language,eng
82540,journal_title,Cancer
82540,jounral_abbreviation,Cancer
82540,journal_issn,1097-0142
82540,article_jvolumn,119
82540,article_jissue,23
82540,article_jcreated_at,1/13/12
82540,article_pagination,4086-93
82540,author_list,"\"{\"\"Estela Derazne\"\""
776189,article_title,Galphai generates multiple Pins activation states to link cortical polarity and spindle orientation in Drosophila neuroblasts
776189,article_language,English
776189,journal_title,Proceedings of the National Academy of Sciences of the United States of America
776189,jounral_abbreviation,Proc.Natl.Acad.Sci.U.S.A.
776189,journal_issn,0027-8424
776189,article_jvolumn,104
776189,article_jissue,36
776189,article_jcreated_at,1/7/01
776189,article_pagination,14306-14311
776189,author_list,"\"{\"\"R. W. Nipper\"\""
422951,article_title,Exposure to second-hand smoke and the risk of tuberculosis in children and adults: a systematic review and meta-analysis of 18 observational studies.
422951,article_language,eng
422951,journal_title,PLoS medicine
422951,jounral_abbreviation,""
422951,journal_issn,""
422951,article_jvolumn,12
422951,article_jissue,6
422951,article_jcreated_at,1/15/06
422951,article_pagination,e1001835; discussion e1001835-e1001835; discussion e1001835
422951,author_list,"\"{\"\"Mehak Bhatia\"\""
228622,article_title,"Disordered eating, acculturation, and treatment-seeking in a community sample of Hispanic, Asian, Black, and White women"
228622,article_language,English
228622,journal_title,Psychology of Women Quarterly
228622,jounral_abbreviation,""
228622,journal_issn,"0361-6843, Print 1471-6402, Electronic"
228622,article_jvolumn,24
228622,article_jissue,3
228622,article_jcreated_at,1/1/00
228622,article_pagination,244-233
228622,author_list,"\"{\"\"Ruth H. Striegel-Moore\"\""
514759,article_title,Semi-automated scoring of pulmonary emphysema from X-ray CT: trainee reproducibility and accuracy.
514759,article_language,eng
514759,journal_title,European journal of radiology
514759,jounral_abbreviation,Eur J Radiol
514759,journal_issn,1872-7727
514759,article_jvolumn,82
514759,article_jissue,11
514759,article_jcreated_at,1/13/11
514759,article_pagination,e734-41
514759,author_list,"\"{\"\"Roya Etemad-Rezai\"\""
26216,article_title,The choice of whether to participate in a phase I clinical trial: increasing the awareness of patients with cancer. An exploratory study.
26216,article_language,eng
26216,journal_title,Psycho-oncology
26216,jounral_abbreviation,Psychooncology
26216,journal_issn,1099-1611
26216,article_jvolumn,23
26216,article_jissue,3
26216,article_jcreated_at,1/14/03
26216,article_pagination,322-9
26216,author_list,"\"{\"\"G Spitaleri\"\""
164517,article_title,Study of high- and low-current-configuration homes from the 1988 Denver Childhood Cancer Study
164517,article_language,""
164517,journal_title,Bioelectromagnetics
164517,jounral_abbreviation,Bioelectromagnetics
164517,journal_issn,1521-186X
164517,article_jvolumn,23
164517,article_jissue,3
164517,article_jcreated_at,1/2/01
164517,article_pagination,177-88
164517,author_list,"\"{\"\"T. Dovan\"\""
973603,article_title,Health services research methods: a guide to best practice
973603,article_language,""
973603,journal_title,""
973603,jounral_abbreviation,""
973603,journal_issn,""
973603,article_jvolumn,0
973603,article_jissue,0
973603,article_jcreated_at,1/1/98
973603,article_pagination,""
973603,author_list,"\"{\"\"N Black  Brazier"
345575,article_title,Transapical aortic valve implantation in 175 consecutive patients: excellent outcome in very high-risk patients.
345575,article_language,eng
345575,journal_title,Journal of the American College of Cardiology
345575,jounral_abbreviation,J. Am. Coll. Cardiol.
345575,journal_issn,1558-3597
345575,article_jvolumn,56
345575,article_jissue,10
345575,article_jcreated_at,8/31/10
345575,article_pagination,813-20
345575,author_list,"\"{\"\"Tom Gromann\"\""
304082,article_title,An evaluation of ultrasound imaging for identification of lumbar intervertebral level.
304082,article_language,eng
304082,journal_title,Anaesthesia
304082,jounral_abbreviation,Anaesthesia
304082,journal_issn,9-Mar
304082,article_jvolumn,57
304082,article_jissue,3
304082,article_jcreated_at,1/2/03
304082,article_pagination,277-80
304082,author_list,"\"{\"\"M P Reilly\"\""
33728,article_title,Branching enzyme deficiency: expanding the clinical spectrum.
33728,article_language,eng
33728,journal_title,JAMA neurology
33728,jounral_abbreviation,JAMA Neurol
33728,journal_issn,2168-6157
33728,article_jvolumn,71
33728,article_jissue,1
33728,article_jcreated_at,1/14/01
33728,article_pagination,Jul-41
33728,author_list,"\"{\"\"Salvatore Dimauro\"\""
109595,article_title,[Blood insulin values after the oral glucose tolerance test (OGTT) and the body composition in 30 obese children].
109595,article_language,ita
109595,journal_title,La Pediatria medica e chirurgica : Medical and surgical pediatrics
109595,jounral_abbreviation,Pediatr Med Chir
109595,journal_issn,0391-5387
109595,article_jvolumn,16
109595,article_jissue,5
109595,article_jcreated_at,9/1/94
109595,article_pagination,471-3
109595,author_list,"\"{\"\"A Luciano\"\""
772026,article_title,Study: Edoxaban safer alternative to warfarin for Afib patients
772026,article_language,""
772026,journal_title,Drug Topics
772026,jounral_abbreviation,""
772026,journal_issn,""
772026,article_jvolumn,0
772026,article_jissue,0
772026,article_jcreated_at,""
772026,article_pagination,""
772026,author_list,"\"{\"\"Lowery M.\"\"}\""
424870,article_title,Budesonide/formoterol in a single inhaler sustains lung function improvements in COPD [Abstract]
424870,article_language,""
424870,journal_title,European respiratory journal
424870,jounral_abbreviation,""
424870,journal_issn,""
424870,article_jvolumn,22
424870,article_jissue,0
424870,article_jcreated_at,1/3/01
424870,article_pagination,P435
424870,author_list,"\"{\"\"Thompson NC\"\""
904168,article_title,"Can moxibustion, an ancient treatment modality, be evaluated in a double-blind randomized controlled trial? - A narrative review"
904168,article_language,""
904168,journal_title,J. Chin. Integr. Med.
904168,jounral_abbreviation,""
904168,journal_issn,1672-1977
904168,article_jvolumn,12
904168,article_jissue,3
904168,article_jcreated_at,""
904168,article_pagination,131-134
904168,author_list,"\"{\"\"Zhao B.-X.\"\""
916713,article_title,"Amitriptyline, minocycline and maropitant reduce the sevoflurane minimum alveolar concentration and potentiate remifentanil but do not prevent acute opioid tolerance and hyperalgesia in the rat: a randomised laboratory study."
916713,article_language,eng
916713,journal_title,European Journal Of Anaesthesiology
916713,jounral_abbreviation,Eur J Anaesthesiol
916713,journal_issn,1365-2346
916713,article_jvolumn,32
916713,article_jissue,4
916713,article_jcreated_at,1/15/04
916713,article_pagination,248-54
916713,author_list,"\"{\"\"Delia Aguado\"\""
819804,article_title,SUNCT syndrome: VIII. Pupillary reaction and corneal sensitivity
819804,article_language,English
819804,journal_title,Functional Neurology
819804,jounral_abbreviation,""
819804,journal_issn,0393-5264
819804,article_jvolumn,8
819804,article_jissue,6
819804,article_jcreated_at,1/1/93
819804,article_pagination,409-414
819804,author_list,"\"{\"\"J.-M. Zhao\"\""
892141,article_title,Competencies for undergraduate community-based education for the health professions - A systematic review.
892141,article_language,""
892141,journal_title,Medical Teacher
892141,jounral_abbreviation,""
892141,journal_issn,"1466-187X, Electronic 0142-159X, Print"
892141,article_jvolumn,34
892141,article_jissue,9
892141,article_jcreated_at,1/12/09
892141,article_pagination,733-743
892141,author_list,"\"{\"\"Albert J.J.A.2 Scherpbier\"\""
409335,article_title,"Efficacy, immunogenicity, and safety of a pentavalent human-bovine (WC3) reassortant rotavirus vaccine at the end of shelf life"
409335,article_language,""
409335,journal_title,Pediatrics
409335,jounral_abbreviation,""
409335,journal_issn,""
409335,article_jvolumn,119
409335,article_jissue,1
409335,article_jcreated_at,""
409335,article_pagination,18-Nov
409335,author_list,"\"{\"\"Goveia M.G.\"\""
166779,article_title,Preferences and practices of Americans and their physicians in antihypertensive therapy
166779,article_language,eng
166779,journal_title,""
166779,jounral_abbreviation,""
166779,journal_issn,""
166779,article_jvolumn,81
166779,article_jissue,0
166779,article_jcreated_at,1/1/86
166779,article_pagination,20-4 ST  - Preferences and practices of Americans and their physicians in antihypertensive therapy-
166779,author_list,"\"{\"\"H. E. CN  - PubMed DA  - Dec 31 DP  - NLM ET  - 1986/12/31 Cotugno\"\""
720526,article_title,"Decision analysis for small, asymptomatic intracranial arteriovenous malformations"
720526,article_language,English
720526,journal_title,Neurosurgical Focus
720526,jounral_abbreviation,Neurosurg
720526,journal_issn,1092-0684
720526,article_jvolumn,11
720526,article_jissue,5
720526,article_jcreated_at,1/1/01
720526,article_pagination,e7
720526,author_list,"\"{\"\"D. A. Gould\"\""
513503,article_title,WhatsApp Messenger is useful and reproducible in the assessment of tibial plateau fractures: inter- and intra-observer agreement study.
513503,article_language,eng
513503,journal_title,International journal of medical informatics
513503,jounral_abbreviation,Int J Med Inform
513503,journal_issn,1872-8243
513503,article_jvolumn,84
513503,article_jissue,2
513503,article_jcreated_at,1/15/02
513503,article_pagination,141-8
513503,author_list,"\"{\"\"Felipe Serro de Souza\"\""
83012,article_title,Type I and II endometrial cancers: have they different risk factors?
83012,article_language,eng
83012,journal_title,Journal of clinical oncology : official journal of the American Society of Clinical Oncology
83012,jounral_abbreviation,J. Clin. Oncol.
83012,journal_issn,1527-7755
83012,article_jvolumn,31
83012,article_jissue,20
83012,article_jcreated_at,10/13/07
83012,article_pagination,2607-18
83012,author_list,"\"{\"\"Chu Chen\"\""
438681,article_title,Should psychiatrists use atypical antipsychotics to treat nonpsychotic anxiety?.
438681,article_language,""
438681,journal_title,""
438681,jounral_abbreviation,""
438681,journal_issn,""
438681,article_jvolumn,0
438681,article_jissue,0
438681,article_jcreated_at,""
438681,article_pagination,""
438681,author_list,{NULL}
